student,test,rating
6883,working_memory,5
6883,processing_speed,5
6883,long_term_memory,5
6883,reasoning,3
6883,calculus,3
6883,emotion,5
6884,response_behaviour,4
6884,reading,2
6884,working_memory,5
6884,processing_speed,2
6884,math_fluency,4
6884,long_term_memory,2
6884,reasoning,1
6884,calculus,4
6885,response_behaviour,4
6885,working_memory,5
6885,processing_speed,2
6885,math_fluency,2
6885,long_term_memory,5
6885,reasoning,3
6885,calculus,1
6885,emotion,4
6886,response_behaviour,3
6886,reading,5
6886,working_memory,5
6886,processing_speed,4
6886,math_fluency,5
6886,long_term_memory,5
6886,calculus,4
6886,emotion,5
6887,response_behaviour,3
6887,reading,4
6887,working_memory,5
6887,processing_speed,2
6887,math_fluency,5
6887,long_term_memory,5
6887,calculus,4
6887,emotion,4
6888,response_behaviour,3
6888,reading,5
6888,working_memory,5
6888,processing_speed,5
6888,math_fluency,4
6888,reasoning,4
6888,calculus,4
6888,emotion,4
6889,response_behaviour,3
6889,reading,5
6889,working_memory,5
6889,math_fluency,5
6889,long_term_memory,5
6889,reasoning,2
6889,calculus,5
6889,emotion,5
6890,response_behaviour,4
6890,reading,3
6890,working_memory,5
6890,processing_speed,2
6890,math_fluency,2
6890,long_term_memory,5
6890,calculus,2
6890,emotion,3
6891,response_behaviour,4
6891,reading,4
6891,processing_speed,3
6891,math_fluency,4
6891,long_term_memory,5
6891,reasoning,3
6891,calculus,2
6891,emotion,5
6892,response_behaviour,3
6892,reading,5
6892,processing_speed,5
6892,math_fluency,5
6892,long_term_memory,4
6892,reasoning,5
6892,calculus,5
6892,emotion,5
6893,response_behaviour,3
6893,reading,1
6893,working_memory,5
6893,processing_speed,3
6893,math_fluency,2
6893,reasoning,3
6893,calculus,1
6893,emotion,4
6895,response_behaviour,4
6895,reading,5
6895,working_memory,5
6895,processing_speed,4
6895,math_fluency,4
6895,long_term_memory,5
6895,reasoning,1
6895,emotion,4
6896,response_behaviour,3
6896,reading,3
6896,working_memory,5
6896,math_fluency,4
6896,long_term_memory,5
6896,reasoning,4
6896,calculus,4
6896,emotion,4
6897,response_behaviour,4
6897,reading,2
6897,working_memory,5
6897,math_fluency,3
6897,long_term_memory,5
6897,reasoning,3
6897,calculus,3
6897,emotion,3
6898,response_behaviour,3
6898,reading,3
6898,working_memory,5
6898,math_fluency,4
6898,long_term_memory,5
6898,reasoning,4
6898,calculus,4
6898,emotion,5
6899,reading,5
6899,working_memory,5
6899,processing_speed,2
6899,math_fluency,5
6899,long_term_memory,5
6899,reasoning,4
6899,calculus,5
6899,emotion,2
6900,reading,3
6900,working_memory,5
6900,processing_speed,3
6900,math_fluency,3
6900,long_term_memory,5
6900,reasoning,3
6900,calculus,5
6900,emotion,5
6901,response_behaviour,3
6901,reading,5
6901,processing_speed,5
6901,math_fluency,5
6901,long_term_memory,1
6901,reasoning,5
6901,calculus,5
6901,emotion,4
6902,reading,2
6902,working_memory,5
6902,processing_speed,1
6902,math_fluency,2
6902,long_term_memory,3
6902,reasoning,3
6902,calculus,2
6902,emotion,3
6903,response_behaviour,3
6903,reading,5
6903,working_memory,5
6903,processing_speed,2
6903,long_term_memory,5
6903,reasoning,4
6903,calculus,2
6903,emotion,4
6904,response_behaviour,4
6904,reading,4
6904,working_memory,5
6904,processing_speed,5
6904,math_fluency,3
6904,long_term_memory,5
6904,reasoning,2
6904,emotion,5
6905,response_behaviour,3
6905,reading,3
6905,working_memory,5
6905,processing_speed,3
6905,long_term_memory,5
6905,reasoning,3
6905,calculus,4
6905,emotion,5
6906,response_behaviour,3
6906,reading,2
6906,working_memory,5
6906,processing_speed,1
6906,math_fluency,1
6906,reasoning,2
6906,calculus,2
6906,emotion,2
6907,response_behaviour,4
6907,reading,5
6907,working_memory,5
6907,processing_speed,3
6907,math_fluency,4
6907,long_term_memory,5
6907,reasoning,2
6907,calculus,4
6908,response_behaviour,4
6908,reading,3
6908,working_memory,5
6908,math_fluency,3
6908,long_term_memory,2
6908,reasoning,2
6908,calculus,4
6908,emotion,1
6909,reading,4
6909,working_memory,5
6909,processing_speed,3
6909,math_fluency,4
6909,long_term_memory,5
6909,reasoning,3
6909,calculus,4
6909,emotion,1
6910,response_behaviour,4
6910,reading,5
6910,working_memory,5
6910,processing_speed,2
6910,math_fluency,2
6910,long_term_memory,5
6910,calculus,4
6910,emotion,5
6911,response_behaviour,3
6911,reading,3
6911,working_memory,5
6911,processing_speed,3
6911,math_fluency,3
6911,long_term_memory,5
6911,calculus,3
6911,emotion,5
6912,response_behaviour,3
6912,reading,4
6912,working_memory,5
6912,math_fluency,4
6912,long_term_memory,5
6912,reasoning,3
6912,calculus,4
6912,emotion,4
6913,response_behaviour,3
6913,reading,5
6913,working_memory,5
6913,processing_speed,3
6913,math_fluency,3
6913,long_term_memory,5
6913,reasoning,3
6913,calculus,3
6914,response_behaviour,4
6914,reading,3
6914,working_memory,5
6914,processing_speed,5
6914,math_fluency,4
6914,reasoning,4
6914,calculus,3
6914,emotion,5
6915,response_behaviour,4
6915,reading,4
6915,working_memory,5
6915,processing_speed,3
6915,math_fluency,4
6915,long_term_memory,5
6915,reasoning,4
6915,calculus,4
6916,response_behaviour,3
6916,working_memory,5
6916,processing_speed,3
6916,math_fluency,4
6916,long_term_memory,5
6916,reasoning,2
6916,calculus,4
6916,emotion,4
6917,response_behaviour,4
6917,reading,4
6917,working_memory,5
6917,processing_speed,3
6917,math_fluency,2
6917,long_term_memory,5
6917,calculus,3
6917,emotion,1
6918,reading,4
6918,working_memory,5
6918,processing_speed,2
6918,math_fluency,5
6918,long_term_memory,5
6918,reasoning,3
6918,calculus,5
6918,emotion,2
6919,response_behaviour,4
6919,reading,3
6919,working_memory,5
6919,processing_speed,2
6919,math_fluency,2
6919,reasoning,4
6919,calculus,3
6919,emotion,5
6920,response_behaviour,4
6920,reading,1
6920,working_memory,5
6920,processing_speed,2
6920,math_fluency,1
6920,long_term_memory,3
6920,reasoning,2
6920,calculus,1
6921,reading,3
6921,working_memory,5
6921,processing_speed,3
6921,math_fluency,5
6921,long_term_memory,5
6921,reasoning,4
6921,calculus,5
6921,emotion,5
6922,response_behaviour,3
6922,reading,4
6922,working_memory,5
6922,processing_speed,3
6922,math_fluency,5
6922,long_term_memory,5
6922,reasoning,4
6922,calculus,5
6923,response_behaviour,3
6923,reading,5
6923,working_memory,5
6923,processing_speed,4
6923,math_fluency,5
6923,reasoning,4
6923,calculus,5
6923,emotion,5
6924,response_behaviour,3
6924,reading,5
6924,working_memory,5
6924,processing_speed,4
6924,long_term_memory,5
6924,reasoning,4
6924,calculus,5
6924,emotion,4
6925,reading,4
6925,working_memory,5
6925,processing_speed,3
6925,math_fluency,2
6925,long_term_memory,5
6925,reasoning,3
6925,calculus,3
6925,emotion,5
6926,reading,5
6926,working_memory,5
6926,processing_speed,4
6926,math_fluency,4
6926,long_term_memory,5
6926,reasoning,5
6926,calculus,5
6926,emotion,5
6927,response_behaviour,3
6927,reading,3
6927,working_memory,5
6927,processing_speed,2
6927,math_fluency,4
6927,reasoning,4
6927,calculus,4
6927,emotion,4
6928,response_behaviour,4
6928,reading,1
6928,working_memory,5
6928,processing_speed,1
6928,math_fluency,1
6928,reasoning,2
6928,calculus,3
6928,emotion,1
6929,response_behaviour,3
6929,reading,2
6929,processing_speed,2
6929,math_fluency,1
6929,long_term_memory,5
6929,reasoning,1
6929,calculus,3
6929,emotion,2
6930,response_behaviour,3
6930,reading,5
6930,working_memory,5
6930,processing_speed,5
6930,math_fluency,5
6930,long_term_memory,5
6930,calculus,5
6930,emotion,1
6931,response_behaviour,3
6931,reading,5
6931,working_memory,5
6931,processing_speed,4
6931,long_term_memory,5
6931,reasoning,4
6931,calculus,5
6931,emotion,4
6932,response_behaviour,3
6932,reading,3
6932,working_memory,5
6932,math_fluency,4
6932,long_term_memory,5
6932,reasoning,2
6932,calculus,4
6932,emotion,5
6933,response_behaviour,5
6933,reading,4
6933,processing_speed,1
6933,math_fluency,2
6933,long_term_memory,3
6933,reasoning,5
6933,calculus,2
6933,emotion,5
6934,response_behaviour,3
6934,reading,4
6934,working_memory,5
6934,processing_speed,2
6934,math_fluency,4
6934,long_term_memory,5
6934,calculus,4
6934,emotion,4
6935,response_behaviour,4
6935,reading,4
6935,working_memory,5
6935,processing_speed,3
6935,math_fluency,2
6935,long_term_memory,4
6935,calculus,3
6935,emotion,4
6936,response_behaviour,3
6936,reading,5
6936,working_memory,5
6936,processing_speed,5
6936,long_term_memory,5
6936,reasoning,4
6936,calculus,4
6936,emotion,5
6937,response_behaviour,3
6937,working_memory,5
6937,processing_speed,5
6937,math_fluency,5
6937,long_term_memory,5
6937,reasoning,4
6937,calculus,5
6937,emotion,2
6938,response_behaviour,3
6938,reading,4
6938,working_memory,5
6938,processing_speed,3
6938,math_fluency,4
6938,long_term_memory,5
6938,reasoning,4
6938,emotion,5
6939,reading,1
6939,working_memory,5
6939,processing_speed,5
6939,math_fluency,3
6939,long_term_memory,5
6939,reasoning,3
6939,calculus,2
6939,emotion,5
6940,response_behaviour,3
6940,reading,4
6940,working_memory,5
6940,math_fluency,5
6940,long_term_memory,5
6940,reasoning,4
6940,calculus,5
6940,emotion,2
6941,response_behaviour,4
6941,reading,4
6941,working_memory,5
6941,processing_speed,1
6941,math_fluency,5
6941,long_term_memory,5
6941,calculus,2
6941,emotion,5
6942,response_behaviour,3
6942,reading,4
6942,working_memory,5
6942,processing_speed,5
6942,long_term_memory,5
6942,reasoning,3
6942,calculus,4
6942,emotion,5
6943,response_behaviour,3
6943,reading,4
6943,working_memory,5
6943,processing_speed,1
6943,math_fluency,5
6943,long_term_memory,4
6943,reasoning,4
6943,emotion,4
6944,reading,4
6944,working_memory,5
6944,processing_speed,5
6944,math_fluency,5
6944,long_term_memory,5
6944,reasoning,4
6944,calculus,5
6944,emotion,3
6945,response_behaviour,3
6945,reading,1
6945,working_memory,5
6945,processing_speed,3
6945,math_fluency,1
6945,long_term_memory,3
6945,calculus,2
6945,emotion,3
6946,reading,5
6946,working_memory,5
6946,processing_speed,5
6946,math_fluency,4
6946,long_term_memory,5
6946,reasoning,1
6946,calculus,4
6946,emotion,5
6948,response_behaviour,4
6948,reading,4
6948,working_memory,5
6948,processing_speed,4
6948,math_fluency,2
6948,long_term_memory,4
6948,reasoning,5
6948,calculus,2
6949,response_behaviour,3
6949,working_memory,5
6949,processing_speed,4
6949,math_fluency,4
6949,long_term_memory,5
6949,reasoning,1
6949,calculus,3
6949,emotion,5
6950,response_behaviour,4
6950,reading,5
6950,working_memory,5
6950,processing_speed,2
6950,math_fluency,1
6950,reasoning,4
6950,calculus,2
6950,emotion,2
6951,response_behaviour,3
6951,reading,4
6951,working_memory,5
6951,math_fluency,3
6951,long_term_memory,5
6951,reasoning,4
6951,calculus,2
6951,emotion,5
6952,response_behaviour,3
6952,reading,5
6952,working_memory,5
6952,processing_speed,4
6952,math_fluency,3
6952,reasoning,4
6952,calculus,3
6952,emotion,5
6953,response_behaviour,3
6953,reading,5
6953,working_memory,5
6953,processing_speed,3
6953,math_fluency,2
6953,long_term_memory,5
6953,reasoning,5
6953,calculus,4
6954,reading,5
6954,working_memory,5
6954,processing_speed,3
6954,math_fluency,5
6954,long_term_memory,5
6954,reasoning,4
6954,calculus,5
6954,emotion,4
6955,reading,4
6955,working_memory,5
6955,processing_speed,1
6955,math_fluency,1
6955,long_term_memory,5
6955,reasoning,4
6955,calculus,2
6955,emotion,4
6956,response_behaviour,3
6956,working_memory,5
6956,processing_speed,2
6956,math_fluency,4
6956,long_term_memory,3
6956,reasoning,4
6956,calculus,2
6956,emotion,4
6957,response_behaviour,3
6957,reading,5
6957,working_memory,5
6957,processing_speed,5
6957,math_fluency,4
6957,long_term_memory,5
6957,calculus,5
6957,emotion,4
6958,response_behaviour,4
6958,reading,5
6958,working_memory,5
6958,processing_speed,4
6958,long_term_memory,5
6958,reasoning,3
6958,calculus,4
6958,emotion,5
6959,response_behaviour,4
6959,reading,2
6959,working_memory,5
6959,processing_speed,5
6959,math_fluency,2
6959,long_term_memory,4
6959,reasoning,4
6959,emotion,5
6960,response_behaviour,3
6960,working_memory,5
6960,processing_speed,1
6960,math_fluency,2
6960,long_term_memory,5
6960,reasoning,4
6960,calculus,3
6960,emotion,5
6961,response_behaviour,4
6961,reading,5
6961,working_memory,5
6961,processing_speed,2
6961,math_fluency,2
6961,reasoning,1
6961,calculus,3
6961,emotion,5
6963,response_behaviour,3
6963,reading,3
6963,working_memory,5
6963,math_fluency,3
6963,long_term_memory,2
6963,reasoning,2
6963,calculus,1
6963,emotion,5
6964,response_behaviour,3
6964,reading,5
6964,working_memory,5
6964,processing_speed,3
6964,long_term_memory,5
6964,reasoning,5
6964,calculus,4
6964,emotion,5
6965,response_behaviour,3
6965,reading,1
6965,working_memory,5
6965,processing_speed,3
6965,math_fluency,2
6965,reasoning,2
6965,calculus,1
6965,emotion,3
6966,response_behaviour,3
6966,reading,4
6966,working_memory,5
6966,processing_speed,5
6966,math_fluency,5
6966,long_term_memory,5
6966,calculus,5
6966,emotion,5
6967,response_behaviour,3
6967,reading,5
6967,working_memory,5
6967,math_fluency,5
6967,long_term_memory,5
6967,reasoning,4
6967,calculus,5
6967,emotion,5
6968,response_behaviour,3
6968,reading,5
6968,working_memory,5
6968,processing_speed,2
6968,long_term_memory,5
6968,reasoning,5
6968,calculus,5
6968,emotion,5
6969,response_behaviour,3
6969,reading,2
6969,processing_speed,2
6969,math_fluency,2
6969,long_term_memory,5
6969,reasoning,3
6969,calculus,1
6969,emotion,1
6970,response_behaviour,3
6970,reading,5
6970,working_memory,5
6970,math_fluency,5
6970,long_term_memory,5
6970,reasoning,4
6970,calculus,5
6970,emotion,5
6971,response_behaviour,3
6971,reading,2
6971,working_memory,5
6971,processing_speed,3
6971,math_fluency,4
6971,reasoning,1
6971,calculus,4
6971,emotion,5
6973,response_behaviour,3
6973,reading,4
6973,working_memory,5
6973,processing_speed,5
6973,math_fluency,2
6973,reasoning,4
6973,calculus,3
6973,emotion,4
6974,response_behaviour,3
6974,reading,4
6974,processing_speed,4
6974,math_fluency,1
6974,long_term_memory,5
6974,reasoning,3
6974,calculus,2
6974,emotion,1
6975,response_behaviour,3
6975,reading,5
6975,working_memory,5
6975,processing_speed,1
6975,math_fluency,5
6975,long_term_memory,5
6975,reasoning,3
6975,calculus,5
6977,response_behaviour,4
6977,reading,1
6977,working_memory,5
6977,processing_speed,4
6977,math_fluency,2
6977,long_term_memory,5
6977,calculus,1
6977,emotion,3
6978,reading,5
6978,working_memory,5
6978,processing_speed,3
6978,math_fluency,4
6978,long_term_memory,5
6978,reasoning,3
6978,calculus,4
6978,emotion,4
6979,response_behaviour,3
6979,reading,4
6979,working_memory,5
6979,processing_speed,3
6979,math_fluency,5
6979,long_term_memory,5
6979,reasoning,4
6979,calculus,4
6980,response_behaviour,3
6980,reading,5
6980,working_memory,5
6980,processing_speed,5
6980,long_term_memory,4
6980,reasoning,5
6980,calculus,3
6980,emotion,5
6981,response_behaviour,3
6981,reading,3
6981,working_memory,5
6981,processing_speed,2
6981,long_term_memory,5
6981,reasoning,3
6981,calculus,2
6981,emotion,5
6982,reading,4
6982,working_memory,5
6982,processing_speed,4
6982,math_fluency,3
6982,long_term_memory,5
6982,reasoning,3
6982,calculus,4
6982,emotion,5
6983,response_behaviour,3
6983,reading,2
6983,processing_speed,3
6983,math_fluency,2
6983,long_term_memory,5
6983,reasoning,4
6983,calculus,3
6983,emotion,3
6984,response_behaviour,3
6984,reading,5
6984,working_memory,5
6984,processing_speed,5
6984,math_fluency,5
6984,long_term_memory,5
6984,calculus,5
6984,emotion,5
6985,response_behaviour,4
6985,working_memory,5
6985,processing_speed,1
6985,math_fluency,3
6985,long_term_memory,5
6985,reasoning,2
6985,calculus,1
6985,emotion,5
6987,response_behaviour,3
6987,reading,4
6987,working_memory,5
6987,processing_speed,4
6987,math_fluency,2
6987,long_term_memory,5
6987,reasoning,4
6987,emotion,5
6988,response_behaviour,3
6988,reading,3
6988,working_memory,5
6988,processing_speed,1
6988,math_fluency,2
6988,long_term_memory,5
6988,reasoning,4
6988,calculus,2
6990,response_behaviour,3
6990,reading,4
6990,working_memory,5
6990,processing_speed,4
6990,math_fluency,4
6990,reasoning,3
6990,calculus,5
6990,emotion,5
6992,response_behaviour,3
6992,reading,1
6992,processing_speed,4
6992,math_fluency,2
6992,long_term_memory,1
6992,reasoning,4
6992,calculus,4
6992,emotion,1
6993,response_behaviour,3
6993,reading,3
6993,processing_speed,4
6993,math_fluency,3
6993,long_term_memory,5
6993,reasoning,4
6993,calculus,4
6993,emotion,4
6995,response_behaviour,3
6995,reading,1
6995,working_memory,5
6995,processing_speed,2
6995,math_fluency,2
6995,long_term_memory,5
6995,reasoning,4
6995,emotion,3
6996,response_behaviour,3
6996,reading,4
6996,working_memory,5
6996,math_fluency,5
6996,long_term_memory,5
6996,reasoning,5
6996,calculus,5
6996,emotion,5
6997,response_behaviour,3
6997,reading,5
6997,working_memory,5
6997,math_fluency,4
6997,long_term_memory,5
6997,reasoning,4
6997,calculus,4
6997,emotion,5
6998,response_behaviour,3
6998,reading,4
6998,working_memory,5
6998,processing_speed,4
6998,math_fluency,1
6998,long_term_memory,5
6998,calculus,1
6998,emotion,5
6999,response_behaviour,3
6999,reading,5
6999,working_memory,5
6999,processing_speed,3
6999,long_term_memory,5
6999,reasoning,5
6999,calculus,4
6999,emotion,4
7001,response_behaviour,3
7001,reading,4
7001,working_memory,5
7001,processing_speed,3
7001,long_term_memory,5
7001,reasoning,4
7001,calculus,4
7001,emotion,4
7002,response_behaviour,3
7002,reading,5
7002,working_memory,5
7002,processing_speed,4
7002,math_fluency,4
7002,long_term_memory,5
7002,calculus,3
7002,emotion,5
7003,response_behaviour,3
7003,reading,1
7003,processing_speed,2
7003,math_fluency,4
7003,long_term_memory,5
7003,reasoning,4
7003,calculus,3
7003,emotion,4
7005,reading,3
